"uniqueID","clearcut","insideHJA","oldGrowthIndex","elevation_m","canopyHeight_m","precipitation_mm","minT_annual","maxT_annual","mean.NDVI","mean.EVI","mean.green","mean.wet","mean.bright","l_p25","l_rumple","B1_median","B2_median","B3_median","B4_median","B5_median","B6_median","B7_median","B10_median","B11_median","lg_DistStream","lg_DistRoad","lg_YrsDisturb","lg_cover2m_max","lg_cover2m_4m","lg_cover4m_16m","be10","tri","slope","aspect","Nss","Ess","twi","ht","ht.r250","ht.r500","ht.r1k","cov2_4","cov2_4.r250","cov2_4.r500","cov2_4.r1k","cov4_16","cov4_16.r250","cov4_16.r500","cov4_16.r1k","be500","mTopo","cut.r1k.pt"
"280500_M1_S1","yes","no",-1.19560374504377,-0.8376896358583,0.509370589218216,0.060670363772582,0.59058970358789,0.382644520705544,-2.75581463786422,-1.79704184107896,0.597239592796383,-4.4085562916392,2.76825324815564,0.496246210240691,-0.815492660390477,3.03683619858141,3.52814190222011,2.61399320596099,3.50913822273439,1.44122118322269,4.02562307767321,4.1137017874458,1.66987619678445,1.71248017500596,0.444321661117603,-0.833290628410448,-3.37850466168025,0.47008674030942,-1.51303994961819,-1.28118753745755,-0.844687919604065,1.81923306005855,1.65218985343595,-0.300077804424922,-1.16958213986907,0.382273339673478,0.23716827374727,-0.383144377130842,-0.636492991318832,-0.860636346666942,-0.458538187002761,-0.767787548076733,-0.36469412813132,0.116766315762494,0.17130581496336,-0.93065525360835,0.446452261852999,0.323423892534733,0.484489647818982,-0.623682513173605,-1.61499872062601,0.275058169962781
"286789_M1_S1","no","no",0.865561749528571,-0.557235653282868,0.301304592390089,-0.66358028002327,-0.688868003755252,0.550170722165015,0.337490611045445,0.706947829975587,0.242665731619571,0.515215055172677,0.0190994398538722,1.54146976304877,1.25682688347212,0.394252181181747,0.261990735313375,0.0244939080030243,-0.22761113838177,0.203359349720285,-0.330527504906707,-0.456654680045793,0.61325147146892,0.672285142042899,-0.233519813200292,0.398201950640624,0.770691479148943,0.46566107954733,0.743057246737876,-0.263211386267486,-0.555607852704801,-0.804602592882419,-0.740218025485149,-1.51916821104864,1.02702218246627,1.23420220798514,-0.434466805525489,0.478520383637722,0.919077985465481,0.918123335145566,0.322289219219058,0.225039691632479,0.25159590956338,-0.0463400449800474,0.58787480853952,-0.665048535735468,-0.547713951841162,-0.452479846089891,0.204817293983349,-0.590683368957037,0.101463350182745,-0.505450950141433
"287338_M1_S1","no","no",-0.0713316570952205,-0.0188803280765512,-0.527315781040205,0.210801374658547,-0.154410859699611,-0.326877201035649,0.641656062236933,0.657775827371797,0.00492463696078906,0.683837361570344,-0.358199483870422,0.1828389988362,0.135147055544248,-0.228223165139062,-0.362420517183502,-0.475750274557038,-0.528961893310492,-0.00603021415574346,-0.639487964728454,-0.699540390518774,-0.0128965139032458,0.108846165854577,0.861684547558585,0.108248423684625,0.770691479148943,0.446529660223628,-0.102289712648484,0.287809070412149,-0.0161176656629858,0.498658288645014,0.545067295390877,-1.0383130382606,-0.00800887387029178,1.52968231451783,-0.674934943150945,0.379908588400124,-0.415339962089128,-0.594786461712348,-0.815369627758923,-0.49757638002176,0.302607677259156,0.67036183693832,0.514408390274785,-0.23732290067615,-0.00360373309981851,-0.118441931336409,-0.0387660061768929,-0.0528607548298749,0.233350038753905,0.0453868260086699
"292528_M1_S1","yes","no",-1.38298242636853,-0.09675428829585,-1.12007921963678,1.31180701895618,0.865915713601792,-0.474694939616228,0.607222237573744,0.795205270546493,0.995965371552683,0.776579630089061,0.563069247359286,-0.931142193160107,-0.366328152719018,0.147611006224446,0.213959100505923,0.517381558466615,-0.214217771496049,0.981385278240037,-0.175087770462225,-0.401919872051881,-0.169433510246287,-0.28122697150657,-0.378136210662773,-0.127835865356216,-0.376345079704918,0.286545486563929,0.72504980012799,1.09198448460922,-0.0869278889880064,1.48273596029083,1.36775953173649,-1.35600633881964,0.705031207859543,1.43285494964537,-1.0792672288745,-0.957140543883187,-1.63142104954118,-2.09110118694323,-1.65857062788513,0.198967234052876,0.794537848884296,1.31412205106837,1.32796448547626,1.50765436195848,2.57536013560918,3.29526374263537,2.63186862120986,-0.0932389583291416,0.021184327105325,0.512198500712148
"301004_M1_S1","no","no",-0.961380393387822,0.318859085567201,-0.266098846829554,-0.24101913128622,0.979285632117368,-0.307168738156756,-3.28953892014362,-2.59892372969462,0.320780662721742,-1.98400841464989,2.17727370419915,-1.23122421961448,-0.855896399647151,2.48482975939126,3.25196000207727,4.17357801041295,3.94442264652032,1.14766522602394,2.36376122546431,2.77954084259421,0.848056965983482,0.672285142042899,1.04712706578064,-0.710871971674066,0.770691479148943,-2.91385628310047,0.989819615749416,0.183083224372309,0.312944457782757,1.71332634274373,1.61545260229726,-0.852508914543815,-0.413882266982013,1.40070737165328,-0.999451595419514,-0.893207447352034,-1.41028083470644,-0.956965963168274,-1.21687614630309,0.658200650385203,1.18765698014574,0.594573060743343,0.229275394162587,-0.347300754815709,1.05105116363833,0.0503817856084586,0.548587424747759,0.169950101627285,0.992485804880149,-0.0293030419438862
"307043_M1_S1","yes","no",-1.14875907471258,-1.16724100872441,0.0391767549950091,-0.0998256916972501,1.06026348432836,0.737406322678771,0.601483266796547,1.32222827281276,1.36887926003174,0.3514105289578,0.964178297338026,0.235073500182707,-0.398504714020425,1.14592052390876,0.80234662689721,0.281972531379527,-0.0735874191959785,1.27596765486955,0.277798369400709,-0.141929534080803,0.417580226040118,0.325553464388547,-1.23677943870281,-0.110327001030171,-0.329322185868495,0.451907376179956,-0.239066797768062,-0.134223679355548,-1.16589852438565,1.11634267237745,0.984387613341546,0.08478429942972,-1.07428148226237,-0.532175678005393,0.815000625534067,-0.340481626451494,-0.657625952094212,-0.66704963059865,-0.923318486175128,-0.552633986901013,-0.522718603887272,-0.595026241849843,-0.524195318584661,-0.593525560183355,0.263872672025811,0.499444400766431,1.04128957712184,-0.865577909462437,-2.19865158528091,-0.927448704073377
"357256_M1_S1","no","no",-0.446089019744737,0.193990483450723,0.338171034884027,-0.299641328348836,1.23841599524554,-0.0509520886675978,-1.05134031703644,-0.706432039738485,0.320101402451289,-0.543492139995532,0.877485017129531,-1.18911679783244,0.414485786152791,0.734851898979926,1.19860761405869,1.68707016180558,1.15860233429035,0.519496534395857,0.721089463927563,0.740669244821017,0.534982973297399,0.498919303215723,0.075115770537651,-0.948043647334689,0.770691479148943,-0.0875820286934155,1.21182476518344,0.903737664840357,0.189206851419154,0.629131927747165,0.642059691107144,0.275813868163192,-0.832680403757763,-0.917029797104669,-0.935750616635776,-0.424100510836104,-1.17254863487901,-0.929603972979187,-1.06957258499096,1.20083370542888,0.943959752759371,0.519772095386364,0.612119013859173,0.898991325814431,1.14322986967763,0.260531647177508,1.09148149507559,-0.0525837127204894,1.60187401493677,0.189164821817341
"361840_M1_S1","no","no",-1.24244841537496,-0.0313380404629626,-1.11328376808588,-0.371591962706645,0.979285632117368,0.500899082098372,0.337490611045445,0.366526273487809,0.390065210308016,0.294801611810012,0.231559027970465,-1.29838290777259,-0.674788469607281,0.206335095499994,0.0818721047854296,0.532094622659558,-0.0468006854245365,0.521549373257387,0.0878164717463424,-0.0906156515865109,0.261043229697077,0.108846165854577,0.515684536937726,-2.34238083162121,0.770691479148943,-0.713756878749318,1.36487389084686,1.07728074030838,-0.0319392299255995,-0.630013087641134,-0.893684075861136,-1.69639606337593,1.30614228684144,0.923591826764213,-1.49819897847566,-1.20117119412724,-1.72258446899929,-1.01739491808469,-0.561541840034627,1.68769275594947,1.52732524184863,1.08123622306012,0.190139315379507,1.45380593184246,2.36367193090037,1.6644773169965,0.899751240847724,-0.509799708765449,3.0747168785815,0.254518456275828
"364070_M1_S1","no","no",0.771872408866192,0.288218795789201,-0.420404774702051,-0.0138322604112759,1.01167692750839,-0.287459329247996,-0.775869719730947,-0.267666478043126,-1.24491426067395,0.416450561425472,-1.05724037005864,0.150325639054343,-0.536073316246335,0.194590277644884,0.430101457139457,-0.380115357302908,-0.0200139516530945,-1.24902414481197,-0.865931034659921,-0.436129127048076,-1.1477897373903,-1.23473908505604,0.382950107104719,-0.757620697495518,0.770691479148943,-1.1778380383431,0.153094987796138,-0.103193428171553,0.294653067742806,1.05549191374862,1.00665786133822,0.777603380342611,0.191599371007651,-1.38701573549657,-1.09455611005954,-0.294954325981572,-0.485003592141395,-0.519790408563954,-0.720283942620934,-0.361333162690048,-0.408358179954469,0.227045087363033,0.435940484448752,-0.574196059641555,-0.0961877698098099,0.265939512990514,0.81395695572204,0.0381718391362618,1.72029509069674,-0.195487998138324
"367193_M1_S1","no","no",-0.727157041731874,-1.17950923473161,0.131245064295725,-0.369549869390295,0.784937861390802,1.51591002957076,-0.890649135274902,-0.0697176470483811,0.163871540246946,-0.331509811952751,0.630836529775786,0.0879641089747101,0.0750634567223529,1.58047878454782,1.46278160549968,1.22360863972788,0.796981428375886,0.278287968166119,0.471618285189507,0.378051141861355,0.769788467811961,0.585602222629311,-0.143105349124774,-0.707751265795771,0.770691479148943,0.403621681186115,-0.550058246146555,0.26295682999441,-1.17307783618792,1.31878008465237,1.39235724454955,-1.13135732002435,0.204395124550147,1.54307221020642,-0.68972516239805,0.0398564668768874,-0.0748803259201176,0.469232419311994,-0.134979520902268,-0.644392294823798,-0.589773310807919,-0.528321756998315,-0.408123415413705,-0.264976020907586,0.19612482432908,0.0491570812761223,0.529115126781541,-1.28859041827877,0.481589162151878,-0.0442410155343976
"372502_M1_S1","no","no",0.162891694560727,-0.880423732272519,1.59436837369036,-0.371591962706645,0.979285632117368,0.500899082098372,0.119409721511924,0.754859011999793,0.863509618814219,0.133405975686531,0.826812184331608,0.833105584497063,0.704062008125033,0.864044895386132,0.814354535599073,0.914634291676076,0.134009767532697,0.725806839979591,0.249013233392471,-0.0427226945918385,0.69151996964044,0.498919303215723,-0.359796383536142,-0.825112795322016,0.770691479148943,0.440377373492381,-0.428391786549379,0.136343482596649,-0.875181408125223,1.79642180779581,1.84828974080097,-0.564898369079785,-0.919524543080745,0.963214351763572,-0.119918559265444,0.618210255309676,-0.18650214238047,-0.36856048027711,-0.40040026621993,-0.613213279341994,0.193557284490315,0.0429411542418297,-0.166948144171339,-0.391171462620128,0.818401621249532,1.36215614510612,0.895010418658794,-0.934873884760661,0.188472709189886,0.409499932277382
"378882_M1_S1","yes","no",-1.33613775603734,0.105749823444215,-0.262980539492505,1.63729347343476,-0.559302436734383,-0.671784298554494,1.05486195819518,0.998197383859577,1.22283830188421,0.435721682156634,0.619847240735272,-0.371486560171934,-0.738370952469198,-0.169499075863514,-0.326396791077913,-0.166775926505235,-0.50217515953905,1.16100867862389,0.037922235998731,-0.261661926567484,-0.247702008417808,-0.194544052092982,-0.394165489547561,0.20423117199454,-0.376345079704918,0.491128474268465,-1.55269231903589,0.755121322007925,0.103519241314201,1.89263498805466,1.89660441527071,-1.63364128061879,1.21729435449255,1.04341596749712,-0.835913304776793,-0.676907550175559,-0.929685365528212,-1.07468423504284,-1.95895167813567,-0.770101902459997,0.266356861444162,1.73939190088952,2.17880967509191,0.524442426828878,0.650245391902052,1.30686771801846,2.84281846531364,0.0700839374449248,0.238879101522426,1.41407865623927
"400605_M1_S1","yes","no",-0.492933690075927,-0.355167301589423,-0.918719260523354,-0.665010245268286,1.36798117519006,0.264390895488106,-0.810303544394133,-0.444181359184937,-0.228740896075271,0.373090539780358,-0.064541260065591,-0.598546857755231,-0.541365797996297,0.593914084718611,0.490141000648772,0.517381558466615,0.783588061490165,-0.135359062432114,-0.224982006209836,0.0872724743937009,-0.52164175201813,-0.627958649160922,0.233734059054391,-0.0223874442012871,-0.635565234682365,0.425137743710535,0.634817018281499,0.81968087300079,-0.367131499905437,2.0064733471224,1.94853680626961,1.34882720362195,1.30692734371041,-0.766173030529674,-1.43244738171976,-0.676115213053063,-0.199191008882539,-0.356454048656222,-0.489570650436339,0.0778842305685193,-0.313305496403719,-0.437838501777499,-0.502456141840806,0.677139188516138,0.285143439845239,0.378643208091078,-0.129523869742808,-0.645192673179573,1.71088091508894,-0.333664253850554
"544292_M1_S1","yes","no",-1.47667176703091,-0.371580179589036,0.0715054450158749,-0.361992393536568,0.979285632117368,0.412208634068685,0.744957536226494,1.0284570777696,0.964719399111815,0.711539597621389,0.465386678110278,0.353400756221485,-0.876971172738933,0.359017727616419,0.0698641960835666,-0.0196452845758047,-0.354848123796119,0.760705100625596,-0.286390296360743,-0.53875689203666,-0.208567759332047,-0.28122697150657,-0.326879441127515,0.133714332052778,-0.149893414659369,0.489144670831824,-1.40342209375112,-0.107383816040715,-0.369638617724229,-0.992135491533703,-0.838344724107607,-0.731164013375271,-0.650933462198182,1.24785712276993,0.777362870733939,-0.111322060577977,-0.311031827460232,-0.289495981720101,-0.218978758124097,-0.76066989427359,-1.15549347340915,-1.22214187478051,-1.1437520452249,-0.576858208502451,-1.36482667178128,-1.30179736671458,-0.948752516831293,-0.271087267985781,-0.718586980627757,2.02653557345023
"594580_M1_S1","yes","no",-0.305555008751168,-1.24862568273585,1.18578346632364,-0.936112649435991,0.363850250393954,1.16114822759753,0.486703851252589,1.39409504584907,-0.48074645641358,0.383930545191636,-0.653689255848671,1.45458983166329,-0.259843231740213,0.558679631153282,0.20195119180406,-0.63023744858294,-0.549051943639074,-0.612644097737767,-0.545456520434879,-0.593491700030571,0.574117222383159,0.498919303215723,-0.695926243231784,0.751239862736348,-0.162496007819794,0.437363100336133,-0.936352003927326,-1.15877170778582,-1.2481220126271,-1.40240184022643,-1.33055635705576,0.374202142332536,-0.666923385388716,-1.07861203991945,0.502009645393526,0.240950140609442,0.269903046993529,0.0325128990501323,-0.368553968458214,-0.714252148961834,-1.01530209487322,-0.8716824457474,-0.943462020482277,-0.915563465537935,-1.29259780343335,-0.983637794620462,-1.16274232724658,-1.2510201691682,-0.261550079899528,1.37113198216655
"601725_M1_S1","yes","no",-1.10191440438139,-1.17490463074528,-1.73886487892474,-1.62538408525701,1.14124210907248,1.87067183154399,-1.11446899558562,-0.369792944989459,-0.00933982871873787,-1.5227059621477,0.751718709221433,0.373388457399634,0.747205217703701,1.40430651672117,1.37872624458664,0.944060420061962,1.09833218330461,0.342952392304304,1.37930957398259,1.40090786624757,1.86554744221325,1.84250455412634,-0.344716525985631,-0.562153317865503,-0.376345079704918,-1.13987056187286,0.0364714921144803,-0.527256231449419,-1.17335075692443,0.1072747260093,0.212774722953909,-0.0875772360692972,-1.18543778473208,-0.131511440896201,0.0370525079499627,-0.0847187837062703,-0.212961518291235,-1.00757062523249,-1.55377663554328,-0.429679816022879,-0.664336614654944,-0.530143086900964,0.108235897298285,-0.775205885063059,-0.609105092552905,0.057284159980296,0.752465255454722,-1.26349702891434,0.317931738709213,1.79686422949612
"622337_M1_S1","yes","no",1.00609576052214,-1.31723176194477,0.822975648227349,-1.69207490576859,1.15743814303455,2.00863391964032,-5.58512723102277,-4.25059868895013,-0.895095221390314,-5.51905462377241,2.46482676742591,1.03138364524843,-0.120627077016083,3.64756672704711,4.17656897212072,3.81310793768585,5.64538024100689,0.280340807027648,4.94866643900402,5.34865589280842,3.86139414558703,3.87955316034566,0.495100717145211,0.631207366284315,-0.0777692281506486,0.285099713676477,-0.479562380715791,-1.71840013486199,-1.31672060411785,0.00527779756484064,-0.379391429400713,0.0937075970084578,-1.065636064683,-0.551834763843719,-1.38487980464315,0.0527465921945427,0.545456997222943,0.267661064111451,0.075386597758442,-0.626983924971958,-0.789768476164885,-1.20290598128374,-1.35365953318858,-0.966928267150144,-1.45596483189745,-2.04549583962487,-1.90732528651066,-1.41209841885497,0.319480890058999,1.31884907459976
"642613_M1_S1","no","no",-1.19560374504377,-1.6706110422498,0.134447197347414,-1.42500619033583,1.70809016306236,2.20572423446293,0.0964538384031326,1.2705346290498,-0.051453965486865,-0.0496696712595075,-0.027910296597213,1.01112938445679,-0.265985683792632,1.06370679892299,0.838370353002799,0.00242431171360981,-0.0468006854245365,-0.0152679890326271,0.0743834082758316,-0.100878428085369,1.00459396232652,0.672285142042899,0.821963138395848,0.390249427615985,0.770691479148943,0.431437599605372,-1.47503168713781,-1.5701457108399,-1.66727280089173,-1.32667458397702,-1.2753588892555,-1.32700211754314,0.643057398831033,1.45814005287211,0.838461680066505,0.554825610442833,0.56158663378215,0.408342900416466,0.00278685304247504,-0.76544373700492,-0.973248640844942,-1.1126943495206,-0.681252672335934,-0.957135194395874,-1.56511560630548,-1.73858147569392,-1.33187007805348,-1.61247644097046,-0.727754137722388,-0.466238769466341
"647830_M1_S1","yes","no",0.771872408866192,-1.37266506417421,1.14343763201579,-1.76351439253116,0.493415431958042,1.21042080383957,0.326012669491048,1.3348364786086,0.295648032714957,0.114134854955369,0.185159807577186,1.04950563245756,0.31845175788658,0.993237891792337,0.658251722474854,0.0539200363889103,-0.187431037724607,0.206438608012579,0.0321652087970836,-0.162455087078519,1.04372821141228,1.19238265852443,0.76926705915765,0.719572197792488,-0.137464653522874,0.202181946086645,0.580968028816454,-0.973228999386829,-1.37328621772303,-0.706493663083724,-0.601368294738085,-0.239815360191818,-1.19142817868265,0.237645088491278,0.726787967821589,0.191065218459077,0.278638525785354,0.188123102799266,0.0952481395677134,0.0126633958297075,-0.621491238612782,-0.668556646733672,-0.57969281811841,-0.886819071395507,-1.36605220995964,-1.24011954012839,-0.988187184998244,-1.35152344208802,-0.448700162466011,1.0835759905492
"650846_M1_S1","no","no",-1.14875907471258,-1.78013646580031,-1.0304194955629,-1.42035912755048,0.930698304383837,1.67358152657585,1.03764504586359,1.85429455739736,3.42635861923589,0.934361931075449,2.45078489809637,-1.19977689496118,-1.37136596801098,1.85060959521534,1.29467088367359,1.06176493360551,0.0938296668755339,3.21282112072281,0.452428194517348,-0.0564063965903163,1.98295018947053,1.92918747353993,0.565340672484124,-1.08631924224879,-1.4505241525645,0.397206886984949,0.695452028800224,-3.24589270328383,-1.77930023118082,-0.829010757319121,-0.692089486900415,-0.185370037790724,-1.19938578400919,0.105566446977369,0.495174082093324,-1.62645744714734,-0.970853329394825,-0.284502954376126,-0.364255241845559,0.157532414055508,1.86047624149682,0.59915243487817,-0.408510248660469,-1.0028430717593,-1.26970778011277,-1.55973421747474,-1.62900253054663,-1.70821854708829,-0.857937410207638,-1.96937236201154
"652934_M1_S1","no","no",1.05294043085333,-1.55592327432284,0.0227441683615387,-1.67981924624222,0.542002759691573,1.29911126172373,0.251406049387476,1.36257453135946,-0.101719225500436,0.257463815393386,-0.175044666528532,0.41416333527099,-0.581762373981239,1.14592052390876,0.670259631176717,-0.0490714129616907,-0.261094555596072,-0.239027424939363,-0.322851468637843,-0.47375930754389,1.04372821141228,1.10569973911084,0.688528292023813,0.0470253495252585,0.770691479148943,0.456321347063142,-0.0769241815515561,-0.390003271507684,-1.55512043038731,0.974734228506768,1.00381811276803,0.0913605845218843,-1.06793653760601,-0.54667723121065,-0.538204333754819,-0.236994214489755,0.427807781201036,0.188271789963278,0.123800910575667,-0.486140555658059,-0.758146050818427,-0.571501475328597,-0.403531380329238,-0.723285962613717,-0.93829492596376,-0.854002762470215,-0.912854636658293,-1.51159829308671,-0.629861146795028,-0.684706633227569
"700226_M1_S1","yes","no",-1.19560374504377,-1.05776034947372,-0.882551363896516,-1.57442160071622,0.299067659611911,1.16114822759753,0.526876646692975,1.00576230733708,0.782677646630233,0.353819419049196,0.464776162052472,-1.21576706606997,-0.960753868054386,0.711362263269707,0.454117274543183,0.0980592289677394,-0.200824404610328,0.703225612502764,-0.00813398161444868,-0.237715448070147,0.574117222383159,0.628943682336105,-0.114167173857958,-1.39090566602141,-1.10302708266436,-0.0415244998403138,1.47656447813274,1.23144938871005,-1.05991311739894,-0.283436452553168,-0.193111321823058,0.110752013408107,-1.04836501374465,-0.588998045447123,0.159695480020255,-1.37864808350776,0.152646571568498,0.144182246434788,-0.0638874192839623,2.11587226723636,0.29918898637195,-0.70429756860224,-1.16483703428303,2.08077602478617,0.557649918242997,-0.507126335184409,-0.871522336459454,-1.07500595673263,-0.140643721931693,0.543941694591984
"700239_M1_S1","yes","no",-0.446089019744737,-1.33843902106425,-0.985558897369553,-1.69207490576859,1.15743814303455,2.00863391964032,0.073497955294341,0.551866898686711,1.44223936924074,-0.883145642882261,1.54538958436962,-1.36181052381212,-1.13846074082489,1.29860315602519,1.17459179665496,0.988199612640791,0.636261025747234,1.44635328037651,1.33901038357106,0.894610892303892,0.769788467811961,0.542260762922517,1.10577466055376,0.085548225506218,-1.10302708266436,0.240731325038414,1.52040000263965,1.29706752950615,-1.34097206998055,-0.701936393253941,-0.762808271428952,0.616430449133286,-0.173371345619418,-1.33826491582262,-0.9512276015048,-1.50761135426865,0.659948066605849,0.869017868325398,0.151666895822124,2.30332528049708,-0.0480959186471881,-0.882907800364356,-1.24493336985889,2.39393914813803,-0.574928276858885,-1.46829310938017,-2.18670650630244,-1.39819066584086,0.0679336428716423,0.652242003123191
"HOBO-014_M1_S1","no","yes",-0.399244349413547,1.20420156861325,1.68799024876695,1.30736503717717,-0.348759017502524,-0.415567658919814,0.0562810429627467,-1.40744828198739,-0.778941715142738,-0.783176704089359,-0.626826549305194,-1.44176132852472,-0.934817692490564,-1.20304304711316,-1.15494249150646,-0.799437686801784,-0.348151440353259,-0.380673306384912,0.50232243026496,0.603832224836239,-1.42172948099062,-1.4947878432968,0.766471374684036,-0.121088992958915,0.770691479148943,0.0819993261712814,1.82471078731799,0.908004581130563,1.20015609061735,1.1437360975838,1.14394313148785,1.48816762279838,1.45908437268286,-0.469236917572812,-0.278157178383058,0.101382095419939,-1.05275704374442,-1.09329917872444,-0.359856264061314,3.98120731057337,2.66270426914806,2.1101410888261,1.49477084903889,0.911001874544029,0.504088862456482,0.787190886794274,0.541197390775591,1.46230665549293,-1.42122855513368,0.00244015193595002
"HOBO-032_M1_S1","yes","yes",-1.10191440438139,1.26067921887197,-0.0427207306100843,1.65409396418484,-0.00865003124979538,-0.307168738156756,0.733479594672099,0.318615091463603,0.798979893121121,0.815121871551385,0.237053672490722,0.484520027152041,-0.685879138708545,-0.651036607923007,-0.614586599922625,-0.358045761013494,-0.395028224453282,0.654983899256817,-0.462939130544598,-0.501126711540846,-1.22605823556182,-1.23473908505604,1.05312245330509,-0.494023426522092,-0.299283794174752,0.487557951139337,-0.796120946994994,-0.732627746130964,1.26378961495829,0.737566311115116,0.825850002296456,-1.23421487176879,0.438308960948299,1.51731507629595,-0.314798974949385,-0.328292235901211,-0.57522844198934,-0.478884323428635,-0.795159337614179,-0.693176846267005,1.41320761493779,1.95819095648037,1.46968573125248,-0.835703846239007,0.501667409339245,0.766496330230236,0.753820512444244,1.2987553201529,0.0582531730086904,-0.201089738234766
"HOBO-053_M1_S1","no","yes",0.209736364891917,0.263344222593599,1.05302347788356,0.441715872786008,-0.235389098986948,-0.415567658919814,0.0448031014083522,-0.594219008155476,-1.43239009531916,0.365863869506172,-1.43881290618757,2.28288001395848,0.303140104188965,-0.991636325721186,-0.95080804357479,-1.04955977808182,-0.609322094624818,-1.44404383665729,-0.938853379214122,-0.685856688520296,-0.247702008417808,-0.151202592386188,0.647904396243967,0.462039810181514,0.770691479148943,0.485808906957355,-1.14299580424463,-1.7448979197337,0.26322395278032,-0.76719811591884,-0.900586957792931,0.474407938657162,-0.474984756777033,-1.21152401519191,-0.298892042917607,1.49828081213947,0.935565631555611,1.29931383953478,1.86969623115195,-0.73859035126036,-1.00154532318243,-1.16960979189011,-1.44426555075018,-0.968464383654116,-1.00929977043676,-1.06072387869618,-1.56280105263384,0.334021511432633,-0.397496274547962,-0.69964460681808
"HOBO-055_M1_S1","yes","yes",1.1934744418469,-0.0118754177119107,0.668242210400468,0.274530043331405,0.59058970358789,0.1855551519128,-0.110149109575991,-0.232363501814764,-0.437273799104546,0.208081568519783,-0.413145929072989,0.279579399341284,-0.00676013723181292,-0.322181707979938,-0.31438888237605,-0.299193504241722,-0.267791239038933,-0.564402384491819,-0.372745704385455,-0.261661926567484,-0.0520307629890061,0.108846165854577,0.0644714503874273,0.000144748369547796,-0.360396568206117,0.370476112533597,-0.106696558225675,-0.00970612091541984,-0.0069953672422667,1.28278885939831,1.32306126055725,0.0391296550175726,-1.114173035341,-0.429592468179826,-1.15994040874385,0.381188463945706,0.910397796341271,1.46171168915703,2.04159713238845,-0.499521608740341,-0.859860686531399,-1.15293230599509,-1.28785478483616,-0.510326020087927,-0.863294019452014,-1.00599990253081,-1.22900588879747,-0.0470755400905129,0.256920283546218,-0.847157096024379
"HOBO-060_M1_S1","yes","yes",-1.47667176703091,1.26849973193115,0.0300733087543839,2.64362618090519,-0.462128552180884,-0.474694939616228,1.15816343218474,0.374091196965316,0.503501675473778,0.116543745046764,0.00017344206187684,-0.546312356408714,-0.973675554941796,-1.2500223185336,-1.1429345828046,-0.850933411477085,-0.830312648239215,0.480492596026793,-0.0426761448243335,-0.121403981083086,-2.04787746636278,-1.97154390007154,0.575734124379415,0.778157179192462,-0.376345079704918,0.479729597516385,0.0488065627154625,0.891779849043851,1.25692930450426,0.987095511631133,1.01562742347563,-2.00212377973346,1.55095173743621,0.235618057169854,-0.0343722573843899,-0.828664869668703,-1.26386693052985,-0.698640273677184,-0.0583485864654162,-0.42297317037641,0.17530286292887,1.26468947027718,0.485211031213793,0.865731577875031,2.23207760742312,1.0227770135329,0.147855227646446,1.31192288343505,-0.0724538891465619,-1.43347255945195
"HOBO-063_M1_S1","yes","yes",-0.305555008751168,0.692426483583025,0.0396852960310057,0.822403581546647,-1.04517225305649,-0.819601091105205,-0.242145437451541,-0.232363501814764,0.701166414175794,0.0250059215737451,0.69616174796106,-0.198792834192249,-0.482384915363027,-0.0637957151675271,0.213959100505923,0.311398659765413,0.435360522461419,0.736071034287239,0.275879360333493,0.34384188686516,-0.365104755675089,-0.324568431213364,0.291573251310406,-0.551370802181515,-0.635565234682365,0.277885624416693,-1.82777894984762,0.495359695118801,0.691003810649865,-1.09372151860007,-1.11230056408801,-0.0770350443726287,-1.18177632707128,-0.15684962289435,1.66903473817518,-0.383144377130842,0.256068929937902,0.0314243074451618,0.919276958448898,-0.783029068005588,-0.81996784155167,-0.695446671468124,-0.383083270650193,0.037756553397971,-0.507452878956569,-0.186522433573469,-0.350827310329769,0.750648078386743,-0.229515257478023,-0.27951409958495
"HOBO-211_M1_S1","no","yes",1.38085312317166,-1.46925485828685,1.33022034211184,-0.778833073623433,0.671567941255661,1.2596933800816,-0.0412814602496168,0.534215410572531,0.731733126346208,-1.39864812244084,1.07773428409,0.844298648358725,-0.292444671278345,1.12243088819854,0.826362444300937,0.53945115475603,0.274640119832767,0.909535918086498,1.52707327215821,1.14433845377611,0.378445976954358,0.368894924095341,-3.30088382408886,-0.00773703383287966,0.770691479148943,0.383642851090544,0.656178477881469,-0.2666208626366,-1.46861429560178,-0.719110203124785,-0.810893010905417,-0.302553459226521,-1.16839434417301,0.388159633074111,0.123701190260844,0.229979712363516,1.43559722106342,1.57449808562635,1.13162420580917,0.105166834994691,-0.160544228998204,-0.585731744325642,-0.64533596820283,-0.666760954560122,-0.275237424933224,-0.753636522416424,-0.627638993928598,-1.26134935270385,-1.66647211919806,-0.539061390720084
