elevation.scale,canopy.ht.scale,min.T.scale,max.T.scale,precipitation.scale,metre.road.scale,metre.stream.scale,yrs.disturb.min.scale
0.0240497310645069,-0.0161184293757256,0.0897363582774305,-0.0544989663248384,-0.604196304128786,1.97158792383334,-0.223029779898026,0.97131030734756
0.355714232564419,1.81009337645034,-0.127620531720109,-0.185475801221653,-0.835324379901745,0.492466300955224,0.0494823863338766,0.97131030734756
-0.250455473579322,-0.646655864909627,0.0897363582774305,-0.0544989663248384,-0.604196304128786,-0.43461654294881,-1.42281753389478,-0.718671381900642
-0.00341039163310832,-0.566047054339383,0.0897363582774305,-0.0242738428160368,-0.174401156040519,-0.263094783580809,-0.748091951968133,-1.08170448551692
0.252396472173162,0.499913755217847,-0.813131520912775,-0.679157029937188,0.136080640741695,-0.180097330922316,-0.710714206251639,-0.843855210733842
-1.32680053045463,0.798884067578366,1.20996192499853,2.04112837699783,-1.70621527244884,0.0961766293862732,0.346458360492574,-0.555932404417482
-1.25683701950053,1.14326977505138,0.390692451208387,1.17466642367709,-0.945855064639424,0.17638640450272,-0.968813431392329,-0.643561084600722
-0.362438398063518,0.0855708899963167,1.02604415706502,0.408957138881897,-0.368394757029544,-0.161322833662185,-0.724177503756129,-0.631042701717402
-1.34842739388745,-0.917819426417117,1.20996192499853,2.04112837699783,-1.70621527244884,-0.180947990882587,2.05714149124008,-1.21940669723344
-1.18165733152006,-1.63287516794661,1.1932417653985,1.90007714573985,-1.63913646564548,-0.379761199164819,-0.738399344562764,-0.831336827850522
-1.38333062942649,1.10307411393481,0.524450537875174,1.22504227433353,-1.77807037175513,0.15442401962564,0.976506494679169,-0.618524318834082
-1.57021476478304,0.0392855402317915,0.574610217469916,1.31571862214773,-1.69388831333646,-0.196075884334909,0.771040592314097,0.97131030734756
-1.79886421187094,-0.96040216051459,0.975884477470277,1.69857374311409,-1.43291873699308,-0.477114951661734,0.490397605543047,-1.3195537603
-1.68717173128196,0.145316680536407,1.77843379166039,2.24263178969872,-1.43759283493325,-0.0421192165944433,1.12069516887655,0.97131030734756
-1.54922936010824,0.577915353042414,0.708368304136703,1.31571862214773,-0.718835552358483,-0.421942251443253,-1.0347248823945,0.97131030734756
-1.06219524739491,-0.820042254810668,0.323813407874994,1.17466642367709,-1.58787749734209,-0.516674434523937,-0.531448975530157,-1.21940669723344
-0.689007569175303,1.58303496935545,-0.679373036315302,0.650760071452756,-0.61862927145053,0.104003001800798,-0.459749620442876,0.97131030734756
-1.06713294610293,0.840387315142546,0.240214604544241,0.872413244088632,-0.520836214190261,0.0296488566614713,-0.726792374767312,-0.681116233250682
0.285048543026022,1.01725087396223,-0.227939096720199,-0.437354097366331,0.439989232091618,-0.00383515489247195,0.674298444839817,0.97131030734756
0.722620574733682,0.0553664567579388,-1.06392793257701,-0.850434341841493,0.822891662628279,-0.377267987316297,-0.0134718904880076,-1.006594188217
1.47134371120573,1.87962086103187,-1.19768641717448,-1.09223824162501,0.58508630188242,1.68164016801305,1.65363787858342,0.97131030734756
1.60330759995682,0.589646489790116,-1.98351596969526,-2.03930021197346,0.416876424514322,-0.52857488937864,1.27288246615922,0.97131030734756
1.35817478105932,-0.223183770223377,-1.28128522050524,-0.890734828924113,0.646771868578286,0.238768663766207,-0.811658126468626,0.97131030734756
2.78626221676547,-0.861545501288465,-1.95007644802857,-1.9788489977432,0.636139622696347,2.73937383318473,0.664954486342831,0.97131030734756
2.12708452706498,-0.407874277957424,-1.49864211050278,-1.71689629516223,0.847134275601748,-0.286739486530024,0.183280941495405,0.97131030734756
-0.571675507801157,-0.576910889818234,0.541170297872534,0.247755180476281,-0.702554264087141,-0.34650366180165,-0.384670349665794,0.97131030734756
-0.798437067149702,0.252872895408443,-0.144340291717468,0.590308857222494,-0.230179366473319,0.0322079436964806,-0.902802132382204,0.97131030734756
0.00438343956395845,0.652007451921755,0.62476950080595,0.177228602672202,0.271830767879931,-0.213829982497038,-0.331255214477904,-0.818818444967202
0.789861209569477,2.2854922705218,-0.796411759243437,-0.598556045696815,0.433774655254055,1.77850431140861,2.2057296828835,0.97131030734756
-0.259701526672922,-0.3937481089484,0.0395770766133749,-0.245927015451913,-0.00475299947396284,-0.170368864482708,-1.17636568607374,-1.08170448551692
-0.00440286646415821,0.275030239750401,0.00613755494667781,-0.245927015451913,0.0679761029465904,-0.0445670325712907,-0.752895145517222,-0.843855210733842
-0.565600112314475,0.841689595692902,0.62476950080595,0.167153239098381,-0.409432779566104,-0.169800737283583,-1.20436021580497,0.97131030734756
-0.490916662354648,1.25386287713973,0.2569343645416,-0.0746496934724761,-0.243996639418281,-0.208461908564462,-1.16531127996017,0.97131030734756
0.619024778969474,-1.23482540303818,-2.2343123813595,-1.16276385221643,0.789403669814919,-0.298934703096172,-0.536648953663257,0.97131030734756
0.468931619242855,-0.837642941310648,-0.378417341315031,-0.497805311596591,0.265974819637097,-0.0863430664510028,-0.431762564565691,-1.18185154858348
0.655222752373415,-0.774847001635718,-1.83303772510043,-1.03178702739475,0.435982863162349,-0.162292706415676,-0.905724763501783,-1.49481112066648
-0.169987072028026,-1.57811836047326,-0.0440217283893564,-0.185475801221653,-0.156681588570719,-0.296168175802537,0.0770253733078706,-1.36962729183328
0.25249338523721,0.295023304042142,0.0562968366107342,-0.175400437647832,0.0488684110707758,-0.0781745659264265,-1.21501433246886,0.97131030734756
0.443008220563093,-0.622535816160164,-0.395137102984369,-0.598556045696815,-0.102546056734231,-0.486175782974743,2.18821367918292,-1.05666771975028
-0.0971550176421613,-1.59832891377566,0.440851732872443,0.106702992080778,-0.87179113081094906,-0.10425933773862,1.8645644076011,-1.3821456747166
-0.44195066930069,1.7247051135865,0.62476950080595,0.177228602672202,0.271830767879931,-0.0104134438154372,-1.33304647076239,0.97131030734756
1.03510275945942,-0.572561111995279,-0.813131520912775,-0.709383110583516,2.35470577390042,-0.0570756651234199,-1.34305779369527,0.97131030734756
1.6059455310084,0.153798747410672,-0.813131520912775,-1.46501799901755,2.56575058673445,-0.4258339245935,-1.03439309808068,0.97131030734756
2.26281207685921,-0.183637923776774,-2.80278484658937,-2.47253118359626,2.37298961745441,5.58496981893535,-0.179302508029904,0.97131030734756
2.5277680794848,-0.892174303100235,-2.80278484658937,-2.47253118359626,2.37298961745441,7.26823624208957,-0.747957728831705,0.97131030734756
-0.902468676405196,-0.369410571210015,0.875565912470187,0.298130073995196,0.271213820275361,0.790228447627586,-0.388605112855879,0.97131030734756
-1.15802143841271,-0.524763949147303,0.0228573149440371,0.711211285683016,-0.254730453249074,-0.465222182578399,-0.510248853495815,0.97131030734756
-1.17384207798294,0.0548837376550824,1.10964256246509,0.741436409191818,-0.104702851486114,-0.252972038825547,-1.18887669802763,-0.793781679200562
-0.0821748342850299,-1.04550927774552,0.909005434136883,-0.497805311596591,1.31514229584989,-0.25884520619977,-0.764312613682985,-0.831336827850522
0.124335999788903,-0.231931067428852,-0.562334709645874,-0.699307747009695,1.64252232850802,-0.131102069592227,-0.776410623027386,-0.831336827850522
-0.734088760461176,0.0836081853715356,0.674928782470006,1.38624423273915,-0.635988951961634,-0.00181976207637826,-0.339954223533783,-1.51984788643312
-0.307178955733887,-0.630577600680273,-0.562334709645874,0.801886666284552,-0.576820066976347,-0.354132866001374,0.911757126337375,0.97131030734756
-0.204018679374266,-0.669905958137954,0.775247347470096,0.42910689881688,-0.65638006208896,0.145718447148095,1.54965974227516,-1.006594188217
-0.395136267776024,1.28877780165141,-0.161060053386806,0.509707872982121,-0.721660702735168,-0.368506426792078,0.213762172788524,0.97131030734756
-0.409250140705573,-0.00634203840693282,0.808686869136793,0.42910689881688,-0.844209867646761,-0.371578262570637,1.52593281889055,-1.006594188217
-0.607328934300898,0.868631694749276,0.808686869136793,0.42910689881688,-0.844209867646761,-0.345582869001085,0.972905052382839,-1.35710890894996
-0.498347364253349,-0.694243495876339,0.825407028736816,0.42910689881688,-0.779956216356262,-0.0790519194591155,0.596979911980656,-1.0691861026336
-1.48183153774797,1.28037265203599,0.708368304136703,1.27541812498998,-0.787660485548694,-0.216746025980851,-1.43405548582241,0.97131030734756
-0.259411081567475,0.731528817764664,1.05948367873172,0.00595128069276487,0.25000200516804,-0.242043169168838,-0.839792527287148,0.97131030734756
-0.434761953554945,2.6088027716138402,1.05948367873172,0.519783236555941,-0.848370476045262,1.15217954405949,1.75636184599121,0.97131030734756
0.0708978158030214,1.016163430104,1.05948367873172,0.00595128069276487,0.25000200516804,-0.554319199689928,-0.782843742246386,-0.793781679200562
-0.012983526015312,-0.787668237145762,0.909005434136883,0.308205437569017,-0.49289569581745,-0.523329852661682,1.71381835872599,-0.843855210733842
0.734142018964129,1.31470141613164,0.15661579954151,-0.185475801221653,0.840148521962741,-0.290225208128942,-0.82411534705915,0.97131030734756
0.161374871141108,0.351294576874001,0.909005434136883,0.308205437569017,-0.49289569581745,-0.471730963789576,0.400007281593327,0.97131030734756
1.30211669123696,-0.0228552803968543,0.00613755494667781,-0.326527989617154,1.65942055924775,-0.363616831626486,1.86085055626562,-0.768744913433922
1.24452158088959,1.61997625557045,-0.344977819648335,-0.437354097366331,1.31067447201307,-0.256592383301268,0.969085705418407,0.97131030734756
1.31009194003986,0.0462425325386363,-0.462016146317762,-0.497805311596591,2.65470956426993,0.195524781439244,0.512647704376268,-0.831336827850522
1.73848085320719,-0.961929887378804,-2.46838943095706,-2.2710277809705,2.26615809134386,-0.250236055153365,0.937369376628866,-0.994075805333682
1.56066667231386,-1.01524649397768,-2.05039501302866,-2.05944997190844,1.49876071160285,-0.353540215321673,0.805734537434825,-0.994075805333682
1.15359837061648,-0.59512691091259,-1.43176306716938,-1.46501799901755,0.773069715159379,-0.299910332863499,1.10683109030077,-0.956520656683722
1.51299837009411,-1.55509106076226,-1.43176306716938,-1.46501799901755,0.773069715159379,-0.442031882070134,0.67006575907156,0.97131030734756
1.11107385652711,0.461662233517602,-0.612493992981908,-0.729532880593629,0.187853730336836,-0.516353523452979,1.4755135620645,0.97131030734756
0.538243182346724,-1.16689990832743,0.407412211205747,-0.437354097366331,0.176708621527116,-0.356632505595546,0.138773799831099,-1.1317780170502
0.284784396290686,-1.09768008930487,0.407412211205747,-0.437354097366331,0.176708621527116,-0.246287188092029,-0.38133887222952,-1.1317780170502
0.588945339819017,-0.180821177194343,0.407412211205747,-0.588481649335653,-0.544308903590074,-0.36481957342552,0.925825292656858,0.97131030734756
-0.551767228937419,0.303701641313701,-0.696093194243347,0.550008370139874,-0.671737187317413,-0.037992477368573,-0.645057784336613,0.97131030734756
-1.13920225093691,-0.0556642758223282,-0.696093194243347,0.550008370139874,-0.671737187317413,-0.567141309227504,-1.45682758649725,-1.10674125128356
-0.015464268332191,-1.03905887542995,1.02604415706502,0.499633476620959,-0.378050173484396,-0.590917503579414,0.387504619440009,0.97131030734756
0.2143225790272,0.338696134946466,1.29356033039859,-0.0645743298986572,-0.305680952886359,-0.455484476525568,-0.318051342586411,0.97131030734756
-0.345700776806699,-0.854373672289491,1.4273184153934,0.257829576837443,-0.673175471652051,-0.22211464261295,-0.102014157391197,-1.006594188217
0.310415281576253,-0.381361851198923,1.05948367873172,-0.306377262469516,-0.0182091373686195,-0.421212865908853,0.138296795518459,0.97131030734756
-1.18635304165467,0.142277140588743,0.825407028736816,1.53737178470847,-0.375996199909155,-0.411282597978715,-0.56036632170377,0.97131030734756
-0.881349868921417,1.53110817149118,1.02604415706502,0.499633476620959,-0.378050173484396,-0.433999142789847,-0.750209017260746,0.97131030734756
-0.00276006912623463,-0.482844290986495,-0.144340291717468,-0.346677749552137,0.207731345786307,-0.171798915658731,1.23498855763187,0.97131030734756
0.341661816493251,-0.234891038038148,1.02604415706502,-0.326527989617154,-0.246717710254357,-0.411916432378698,1.83920523988224,0.97131030734756
-0.837770240744661,0.501202775370618,0.62476950080595,0.378731048160439,0.0567269197324397,-0.43549918575877,0.249051072724879,-1.5073295035498
-0.6800342324792,-0.53439976795147,0.2569343645416,1.18474178725091,-0.589609102473989,-0.105603629879522,-0.700596421419729,-0.856373593617162
