elevation.scale,mean.NDVI.scale,mean.EVI.scale,mean.green.scale,mean.bright.scale,mean.wet.scale,l_Cover_2m_max.scale,l_Cover_2m_4m.scale,l_Cover_4m_16m.scale,l_p25.scale,l_p95.scale,l_rumple.scale
0.0240497310645069,0.318004099652146,0.17832693744823,0.179427754179647,-0.0301404374712916,0.348482757871074,0.609634375044384,-0.746233865072824,-0.615436991640334,0.42950106770342,1.23685505554943,0.687575860587917
0.355714232564419,0.273943636268987,0.190937903190425,-0.0453489248214827,-0.228198914536225,0.372329241013808,0.574799894851855,-0.662026853288325,-0.878779686262234,1.60561557138358,1.1986050760655,0.205304114691935
-0.250455473579322,0.764116291406626,0.841663735487704,0.440058381978502,-0.0520792226230996,0.678926881420387,0.509759835519657,-0.717781645518982,-0.605089699448489,0.406928894663828,-0.121988371867502,-0.432683383974976
-0.00341039163310832,0.945865702862155,0.946334751147925,1.84801537130459,1.0070765716503,1.02640420721451,0.594541018350834,-0.710145250776812,0.0248944558634987,-0.178372266052687,-0.937318746958459,-1.14029820363009
0.252396472173162,0.984418608322419,0.793742065667363,0.612433135813724,-0.00759224162082226,0.761821799011796,0.603601484684573,-0.743438991644621,-0.0216989395234723,-0.144776529504381,-0.505034062291181,-0.690183739224196
-1.32680053045463,-5.33275032923794,-4.24559984491389,-0.902396200890206,2.44833287398435,-5.17481695671264,0.30477588744451,-0.607905560134753,-0.958165298767001,1.00482875695553,0.0712646867353179,-0.113632913290275
-1.25683701950053,0.49424595318478,1.40032951786696,-0.481801801532265,-0.664536974777739,0.390497990074939,0.534272107845949,-0.695368289586955,-0.907837084844002,1.42162618890835,0.25875005856005,-0.252203919318439
-0.362438398063518,0.742086059715047,1.03461151134329,0.985452103113144,0.452512835868484,0.699366724114159,0.614295347876624,-0.741889491857031,-0.575967203176353,0.337112792195574,-0.092177887163587,-0.866471996193144
-1.34842739388745,0.097701782736353,0.557917006288309,1.47016991089779,1.53056036180038,-0.8040972606944,0.23950151546528,2.3289347871487,2.33487680271856,-1.35212446312591,-1.48313900137903,-1.12674978211062
-1.18165733152006,-1.04236270730287,-0.363944589466169,-0.00328948488568861,0.738326453540649,-1.40707262016067,-1.47370615450734,-0.410161695164804,-0.770312046021016,0.356797812852447,-0.0656761272443078,0.75017771544998
-1.38333062942649,0.340034331343725,1.34105797887864,0.30629557300237,0.172793325182932,0.13613550321911,0.183362695515047,0.0331674216024808,-0.879672778313453,1.02267631678124,0.209055495112232,0.32341116394849
-1.57021476478304,0.268436078346093,1.36880210351147,-0.0970613509720493,-0.186758987027254,0.271265574361269,0.563452144675404,-0.466748275819361,-0.71943991409644,0.396955222953043,-0.217370481578557,-0.572631239613697
-1.79886421187094,1.02297151378268,1.86062976745709,3.48419653470852,2.43431642791514,0.909442885133482,0.472911624896814,0.178359327290389,-0.993355310460589,-1.19254456433666,-1.60153158271419,-1.35857569128293
-1.68717173128196,0.119732014427932,1.27674205359344,-0.0460384238368236,-0.0398910086498729,-0.0182988638005006,0.525179569732824,-0.746673974640893,-0.948569858989749,0.984881213287582,0.571427793193654,-0.25831790631995
-1.54922936010824,-0.0950627445649664,1.25152012210905,-2.23175030246744,-2.09604270593321,0.304196432034568,0.488539259703411,-0.738790190763573,-0.655230930561561,1.17595711509087,1.65122917707479,0.506593246684303
-1.06219524739491,0.532798858645045,1.01191177300734,0.800666367001786,0.451903425169823,0.362109319666922,-0.15950085065583,2.14106397422001,2.02803359160607,-1.20829259087447,-1.35466784887432,-0.949866429839293
-0.689007569175303,-0.106077860410755,0.0572616663231546,-0.796213352527709,-0.727915687438518,0.206539405830991,0.519666619514102,-0.714545650849539,-0.912911193423586,1.58173098353498,1.49610427314583,1.71265327234997
-1.06713294610293,0.455693047724518,0.842924832061923,-0.622459600661806,-0.741932133507729,0.29056987023872,0.330429537801846,0.26763937617359,-0.710864312354693,0.635275254431384,-0.0845277059819148,0.235848509128575
0.285048543026022,0.0701639931218795,-0.588419779677245,-1.44778992202485,-1.44823913325621,0.373464787830129,0.609109529807625,-0.71976073744101,-0.959670415064465,2.23737329274191,1.5112828106991,0.308170466767636
0.722620574733682,-0.20521390302286,-0.22648506287624,0.71792648516088,0.682870079962468,0.0521050388113806,0.294114096031844,-0.764298500239321,0.026244082495287,-0.206718743857719,-0.362962941528375,-0.473714311154236
1.47134371120573,0.362064563035305,-0.797761810997687,-0.956866623102136,-1.12586087366437,0.40980228595239,0.574611614641113,-0.763053192721137,-0.907699890127426,1.40587821243214,1.02192690820974,0.47979863373456
1.60330759995682,0.202345383271355,-0.670391057001516,-0.9596246191635,-1.07954566056611,0.397311270972863,0.194852316150897,0.378821204976532,-0.583739636930788,0.360734857033096,-0.169284654120803,-0.395489927576098
1.35817478105932,-0.381455756555495,-0.877210895173518,-0.626596594753851,-0.442102069766353,-0.156835575391622,0.445077093541315,-0.477899373916064,-0.601767543965336,1.47201979373082,1.15185515260871,1.29084308147315
2.78626221676547,-0.0399871653360169,-1.55189756238097,-1.63188615912087,-1.71394219787255,0.645996023747088,0.33972356215251,-0.478411764556675,0.46973474719542,-0.388345819725995,-0.866192165378657,-0.437380507804827
2.12708452706498,-0.309857503557863,-1.47497067135358,-0.925149668396455,-0.810795542456459,-0.118226983636719,0.0827048499432323,-0.170622075281166,0.328887506484846,-0.457637176541677,0.18589303198316,0.735795181451957
-0.571675507801157,0.00958085597003587,-0.0764145705441156,-0.944455640826,-0.913785950530225,0.230385888973725,0.593440013030309,-0.715141461547166,-0.758471861233694,1.584355813153,1.82046977815125,1.5434993481907
-0.798437067149702,0.312496541729252,0.480990115260918,-0.801729344650436,-0.899160093762353,0.363244866483243,0.499681373176745,-0.308851045815901,-0.73593919711939,1.54866029300882,0.849498712340401,0.209746045650703
0.00438343956395845,-0.0785400707962813,-0.22648506287624,-0.437673864550448,-0.424429159505174,0.224708154892122,0.432400062438125,-0.480159152906271,-0.510777693897778,0.264409337098208,0.398453238527807,-2.93650109779355e-4
0.789861209569477,0.422647700187148,-0.177302296481678,-0.248061635331704,-0.502433728933825,0.423428847748238,0.615163172495269,-0.761520585230602,-0.873140913030912,0.823201480840874,1.33460464284333,0.657527591741353
-0.259701526672922,0.753101175560838,0.808875224557996,1.4198364827779,0.833394522531817,0.693688990032556,0.539531879665053,-0.544181258941872,2.19657772242625,-0.656062120684106,-1.1358540459479,-1.01846478507664
-0.00440286646415821,-0.194198787177072,-0.295845374458314,-0.20669169441125,-0.0295310267726302,-0.388487125921037,0.589009579694584,-0.696962548969498,-0.814163186699896,0.547611191644656,-0.319248679261014,-0.741123556567155
-0.565600112314475,0.51627618487636,0.591966613792238,-0.0922348578646631,-0.346424590076523,0.389362443258618,0.583427203506367,-0.511972928333314,-0.237055185308101,0.0218899386745334,1.20467639844436,1.533057085771
-0.490916662354648,0.417140142264254,0.512517529616407,0.451779865239297,0.273346090462052,0.0293941024849673,0.613503740898395,-0.740450051530837,-0.764195121475777,1.74288566995953,0.992784143900196,-0.0825568493023613
0.619024778969474,0.026103529738721,-0.956659979349349,-1.53604579598848,-1.55610482691927,0.371193694197487,0.316554154094815,-0.229703238317857,-0.701487429739385,1.48041872786789,1.78813941904885,3.47596449795467
0.468931619242855,0.830206986481364,0.209854351803719,0.37662447256714,-0.214791879165675,0.948051476888385,0.103068543277332,0.162755280303816,2.59323344117918,-1.10330581403782,-1.3677820812333,-0.96195925165454
0.655222752373415,0.108716898582144,-0.690568602189028,0.506250287451227,0.440934032593919,-0.364640642778303,0.180555848846299,0.442000731407744,1.45895631106238,-0.90278108629952,-0.943390185140374,-0.45836080978516
-0.169987072028026,-0.442038893707338,-0.589680876251465,0.693104520608608,1.02535889261014,-0.851790226979868,-3.96237549165012,1.0502831560307,-0.886692245946817,-1.48965715980533,0.78878456212734,-0.517528096373065
0.25249338523721,0.439170373955833,0.1505828128154,-0.234271655024886,-0.539607781552166,0.680062428236708,0.604730788633971,-0.721347125609549,-0.929386438948417,1.17490722329294,0.184678721186165,-0.625933559766535
0.443008220563093,0.0205959718158267,-0.57580881393505,-1.27886266326633,-1.2861358874123,0.385955802809656,-1.66395519518795,1.46561444922432,0.662174935411206,-1.2334894433473,-1.0915327440851,-1.21776477718529
-0.0971550176421613,-0.188691229254178,-0.338722657981779,1.35433407632052,1.64208251965541,-1.19131872505975,-4.16875258122449,1.15698347105425,-0.793090576308157,-1.57259670950136,-0.430021709321605,-0.811715459783677
-0.44195066930069,-0.0950627445649664,-0.135686109532434,-0.918254678243046,-0.790684989400635,-0.186359792615959,0.422809845771963,-0.423970005081359,-0.410046593579344,0.559684646951298,1.72681799763424,2.34826996752145
1.03510275945942,0.406125026418463,-0.843161287669591,-1.18715929422599,-1.36718751033426,0.406395645503428,0.391894914335311,0.857199906697499,0.157497731872001,-0.758949214048083,1.18767651049866,1.9636132194824
1.6059455310084,-2.08879871265289,-2.51537534508469,-0.925149668396455,-0.136787309737025,-0.607647661470925,-0.148499475696736,-0.495901919460067,-0.132203618516892,-0.177847420276913,-0.352641531360029,0.605415887869457
2.26281207685921,-0.0234644915673318,-0.946571206755592,-0.0239744553459152,-0.0575639189110516,-0.178410964901714,-0.435774704577649,-0.155863591342997,0.722678277199519,-0.680209131420592,-0.834711800673534,-0.410046988808721
2.5277680794848,-0.513637146704971,-1.49136492681843,-1.25335119969872,-1.00824460882273,-0.159106669024263,-1.03141594177797,0.847992448321042,0.966457611589032,-1.16209840305895,-0.905747361054934,-0.41998184521952
-0.902468676405196,-0.0675249549504904,0.310742077741281,-1.26300418591349,-1.09843739222461,-0.0921094068613438,0.54948318683558806,0.308276676702646,0.253298391746318,-0.76104889752076,1.78024674627754,2.88963344248303
-1.15802143841271,0.329019215497937,0.678982277413385,-1.00995804728338,-1.02713634048123,0.0509694919950599,-0.252616545661493,-0.482007322417959,-0.177377594999545,-0.150025788247665,1.38484579669377,0.381308871323695
-1.17384207798294,0.604397111642677,1.32844701313644,1.39570401724097,0.950401376674793,0.359838226034281,0.556646135774897,-0.533389909179812,-0.592298192776186,0.220577405828041,-0.320462990058009,-0.3902228233386
-0.0821748342850299,0.609904669565571,0.801308645112679,1.01716905781883,0.550018547654297,0.760686252195475,0.306914886471952,0.219886498185388,1.46647803711444,-0.92797788871075,-0.934768763766606,-0.358195373084007
0.124335999788903,1.03949418755137,1.00434519356203,1.24746172894268,0.606693742629801,0.439326503176727,0.617381407683546,-0.751342522324277,0.503108199215832,-0.376797310318317,-0.655605127026837,-0.728514070286047
-0.734088760461176,-2.46331265140974,-1.954187369557,-1.20163877354815,0.091741702260975,-1.7272968223631,0.523628050240705,-0.0854152950080553,0.435279267460496,-0.489920598404156,-0.801592243775829,-0.899263322356266
-0.307178955733887,0.439170373955833,0.441896121460112,-0.424573383258971,-0.649301707311206,0.552881184808794,0.505573525022309,-0.639182685924261,-0.32047761642178,1.18173141985631,0.649992057355807,0.14360809874509
-0.204018679374266,0.49424595318478,0.457029280350747,-0.449395347811243,-0.673068724558998,0.614200712890109,0.28895619927666,0.522536877173596,1.94807045655361,-1.01642922016114,-1.15719504288148,-0.770096248120948
-0.395136267776024,0.41163258434136,0.662588021948531,-0.241856144193636,-0.505480782427131,0.694824536848877,-0.0591995678077652,-0.194648786753365,-0.0809780704037659,-0.363149017314771,0.563535120422348,0.541718555353117
-0.409250140705573,0.742086059715047,0.969034489483878,0.192528235471123,-0.288530573703697,0.90603624468452,0.614527019318297,-0.757232856455235,-0.755692529380824,0.235275490506335,-0.46678408280724,-1.0739352868623
-0.607328934300898,-0.238259250560231,-0.110464178048042,-0.681756515981122,-0.451852640944934,-0.365776189594624,-0.807147421416265,-0.474725010640675,-0.72327103343936,1.6179515497013,1.36253332796198,2.33857136139164
-0.498347364253349,0.384094794726884,0.483512308409356,0.484186318960319,0.191685056841434,0.66870696007350094,0.45079303925779,-0.384136118519269,2.77819731781812,-0.884145957440579,-1.2973536762504,-1.15390175021512
-1.48183153774797,-0.0124493757215434,0.540261654249237,0.74895394085122,1.0637517666258,-1.29011129807964,0.452321542531765,0.125877034600034,-0.664055631318555,0.820576851469231,0.247821492993216,-0.284654278859812
-0.259411081567475,-0.535667378396552,-0.302150857329412,-1.49812335014473,-1.205693675189,-0.0705340173512512,0.431320186760487,-0.220732974320375,-0.355940196174387,0.431600851299289,1.87313932198957,2.61987563515518
-0.434761953554945,0.35655700511241,0.52891178508126,0.271131123219985,0.19899798522537,-0.235188305717748,0.588527748373709,-0.75680234257413,-0.511345096411271,0.0525985228401193,1.26824416745005,0.581955383614926
0.0708978158030214,0.797161638943996,0.550350426842994,-0.115677824386253,-0.584094762554443,0.806108124848302,0.514006516425258,-0.330113733940588,-0.449527178808886,0.183831993885937,-0.180213219687643,-0.303975933597127
-0.012983526015312,0.868759891941628,0.839141542339266,0.271131123219985,-0.273295306237163,0.817463593011508,0.501040461992558,-0.546383569606184,-0.391744931305608,0.162047389879588,-0.135284878229398,-0.242420603628418
0.734142018964129,-0.695386558160502,-1.0953806025135,-1.04236450100441,-0.762652097262214,-0.0693984705349305,-0.208074126506707,-0.541436067262271,-0.462055201090619,0.483044347919676,0.395963936134882,-0.420539481017889
0.161374871141108,0.433662816032937,-0.19874093824341,-1.70566255376234,-1.78219619612262,0.533576888931342,0.0792524172212186,0.0867407661177698,-0.0267560950155798,-0.553437550331207,0.336464096718816,0.558794768230592
1.30211669123696,0.731070943869258,0.324614140057695,0.817214343369968,0.224593234569146,0.797023750317736,0.611828084754304,-0.674246013763685,-0.829589104169813,0.466246479645523,-0.30832011369418,-0.676265511521652
1.24452158088959,0.081179108967668,-1.40182707004884,-0.784491869266914,-0.637722904036641,-0.709846874939785,0.0117160415077279,4.01055652000647,0.881866531145998,-1.4308645457534,0.119714598986679,-0.92405044643188
1.31009194003986,1.13863023016347,0.380102389323355,0.517282271696682,-0.0118581165114516,0.138406596851751,0.599669484531997,-0.40344010158938,0.837509829599363,-0.548975660374774,-0.806783347160988,-0.962728235677254
1.73848085320719,0.934850587016366,0.540261654249234,2.76987555481536,2.25697791460469,-0.675780470450165,-3.14760363314552,1.75671293297698,0.169706429757885,-1.46341046559617,-1.33438928703581,-0.859689059071678
1.56066667231386,0.312496541729252,-0.220179580005141,0.413167920380207,0.0630993994238924,0.596031963828979,0.384282205854513,-0.416782401782246,1.96801273221241,-0.759999105846022,-1.11921835859885,-0.561182678699844
1.15359837061648,0.675995364640311,0.45072379747965,1.61772270018074,1.10214464064147,0.13613550321911,-0.256211980788052,2.34136521143111,1.65598336127428,-1.31117963417686,-1.2244966496735,-0.533052293891107
1.51299837009411,0.41163258434136,-0.0965921157316282,0.0401489530807873,-0.0490321691297929,-0.231781665268786,-0.871609056774379,1.03200873621592,0.161838835972289,-0.784408439347204,-0.258534529047954,0.115874444137941
1.11107385652711,0.246405846654514,0.458290376924965,0.737232457590425,0.431183461415338,0.673249147338784,0.544292463670919,-0.765814367845,-0.902644080363977,0.881994220046796,0.034107656450509,-0.386477511451613
0.538243182346724,0.70904071217767894,0.516300819339065,0.764122919188719,0.282487250941972,0.701637817746801,-0.978422420097771,2.3362555239922,-0.993355310460589,-1.37102211499593,-1.55065310677037,-0.36690747466212
0.284784396290686,0.180315151579776,-0.101636502028506,0.77239690737281,0.6335078133709,0.23833471668797,-1.55112290216166,3.78600246435318,-0.993355310460589,-1.48860729303819,-1.66236715242665,-0.888670689825294
0.588945339819017,0.466708163570307,0.174543647725571,0.339391525738733,-0.0118581165114516,0.603980791543223,0.0438829042855435,-0.209411544845373,1.06229848864167,-0.942413550501152,0.00247558974804881,-0.15632376474109
-0.551767228937419,0.351049447189516,0.713031884917311,0.252514649805781,0.00703361514704974,0.514272593053891,0.577877653727643,0.246017066669323,-0.662377770639103,1.50719046809922,0.495413743829459,1.25743771741755
-1.13920225093691,0.49424595318478,1.01317286958156,1.61082771002733,1.25145026181349,0.213352686728915,-0.0804050510219483,-0.176255283088009,1.83276718758838,-0.876534392090356,-1.12371116958407,-0.295348328741134
-0.015464268332191,0.351049447189516,0.372535809878038,0.402135936134753,0.219108538281194,0.306467525667209,-1.00545779817401,1.71193012640609,1.41371631653471,-1.2896573529352,-1.17786820361764,-0.665226238256757
0.2143225790272,-0.981779570151032,-0.700657374782783,0.331117537554642,0.863865057464884,-0.483873058491973,-0.222023463963842,1.22398595302657,0.870098366044156,-1.18204589666531,-0.403762788401114,0.419000156017379
-0.345700776806699,-0.750462137389449,-0.438349287345121,-0.225997666840795,-0.0764556505695529,0.380278068728053,0.515527096083151,0.0985336220658852,0.652723403525679,-0.600419156995172,-0.654815813428483,-0.532421867465621
0.310415281576253,-0.717416789852081,-0.261795766954387,-1.25748819379076,-1.06735744659288,0.421157754115597,-1.51309860052303,-0.34166270920966,-0.573358778863192,0.13711291023305,-0.275109419795018,-0.52715391187576
-1.18635304165467,-0.827567948309977,-0.0638036048019206,0.172532764026238,0.617663135205705,-0.284016818819536,0.482673142596403,-0.625352730169197,-0.270379077390305,0.0756957419018672,0.058423749577641,0.081150760946803
-0.881349868921417,0.141762246119512,0.760953554737654,0.882716749827352,0.813283969475993,0.15430425228024,0.538902518159009,-0.594104222167161,-0.394027782092139,0.809553287960518,0.634570565000698,0.707234438023256
-0.00276006912623463,0.642950017102941,0.66384911852275,0.01118999443647,-0.369582196625654,0.673249147338784,0.548364070392582,-0.478209588616345,-0.243284021886085,0.169133909207653,0.397178246931877,0.140955923293379
0.341661816493251,-3.12972716008001,-2.5935633326863,0.331807036569983,2.16130043491486,-1.84198705081149,-2.97264981271105,0.680143464715894,-0.351042424453584,-1.22351567151332,-0.871079633163044,-0.845494886784178
-0.837770240744661,-2.61752427325079,-1.79150591148268,0.612433135813724,2.75120999121903,-4.12784279206499,0.584724789968775,-0.749023009653738,-0.922624307117783,0.477795089176403,-0.362962941528375,-0.805278384560054
-0.6800342324792,-1.16903653952946,-0.857033349986006,0.86547927444383,1.68656950065768,-1.36959957522209,0.207932319729175,0.044035113676703,1.19266909252767,-0.746350812842476,-0.903926010662499,-0.302241090317545
